,principal component 1,principal component 2,principal component 3,principal component 4,kmeans_cluster,source_file,timestep,id
0,24.08228741092919,1.5046983274134482,-0.044351485618667266,10.512206135153583,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,0.0,42922_van_1
1,21.46395804178662,-4.790096449707068,-1.226356598583995,7.277943229182534,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,200.0,42922_van_1
2,21.159819369387435,-1.1540642407484927,-2.0820384726713868,9.564321851707545,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,400.0,42922_van_1
3,25.41065865369956,0.9033889837915606,-2.268491807244922,12.096224647886816,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,600.0,42922_van_1
4,22.753889111976594,0.7675111553788286,-2.7848870131732997,11.960971127622042,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,800.0,42922_van_1
5,21.020293815253222,-1.6589797256828769,-0.03769075088733521,8.31596552347096,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,1000.0,42922_van_1
6,20.60190197234833,-0.051976577531789324,-1.9537933819187239,8.660297925711436,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,1200.0,42922_van_1
7,17.58812047629934,0.7019964032077562,-1.701706066601461,10.025682244495506,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,1400.0,42922_van_1
8,15.599466292226012,-0.9828069818628807,-1.219809697008653,11.608098744413494,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,1600.0,42922_van_1
9,18.798715390102693,-0.5785668424428833,-2.4302294121945796,9.744930503660921,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,1800.0,42922_van_1
10,19.81776096583018,-1.195799639991009,-3.116622455224512,8.871288658683664,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,2000.0,42922_van_1
11,21.918924913482577,1.1653279172606972,-3.1465771532208304,11.21815753845622,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,2200.0,42922_van_1
12,20.4265182780271,-0.7029818821329158,-3.233741961825266,7.894849375454667,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,2400.0,42922_van_1
13,18.922180739114438,3.536634572095189,-5.481443243635089,6.677602317491692,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,2600.0,42922_van_1
14,19.309618061674822,2.9559057823660533,-3.0094873964817386,9.687114527335106,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,2800.0,42922_van_1
15,21.16411223659211,5.8614930260093985,-1.0752141838145368,8.979870462655102,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,3000.0,42922_van_1
16,19.630529696392067,5.0124620469745,-0.7768523976507441,12.588001482435924,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,3200.0,42922_van_1
17,23.200907379584084,1.2215525387730695,-0.6361591390917388,10.224631530449656,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,3400.0,42922_van_1
18,18.53948163590183,5.120760437504741,0.3054998786954529,11.518142125562315,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,3600.0,42922_van_1
19,22.25596501291302,3.195404077044506,-3.7298148250956653,9.68808177907953,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,3800.0,42922_van_1
20,23.176312893109092,2.715757551618462,-1.0603856980500044,10.61652134558212,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,4000.0,42922_van_1
21,21.542243388176843,3.283121747093638,-2.6520884026064575,10.706190686544344,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,4200.0,42922_van_1
22,22.712229162629082,3.64036158540888,-1.4728033849686686,10.36182773346868,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,4400.0,42922_van_1
23,15.145482716207358,0.564407357540588,-1.5943142476205605,6.819342875618077,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,4600.0,42922_van_1
24,20.755678899904247,1.6397870165365118,1.0006987913312162,12.037468602593252,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,4800.0,42922_van_1
25,20.031237802305995,-1.703796954592188,-2.1766990730713527,11.32554144412188,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,5000.0,42922_van_1
26,21.973800365274066,1.96604180483947,0.06039555764618267,12.465844103044324,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,5200.0,42922_van_1
27,19.900396740218362,-0.531809080952373,-2.942242449435674,6.489168836179292,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,5400.0,42922_van_1
28,14.037597813326267,-0.29378335052539917,-0.8164007850699133,4.846941051330429,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,5600.0,42922_van_1
29,23.192601257618282,5.556329152581146,-4.946475396376132,9.618022636765883,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,5800.0,42922_van_1
30,23.085275642024946,3.380239936565977,-3.307972138842141,11.210796884965294,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,6000.0,42922_van_1
31,16.85139067559188,3.921345960589579,-2.0383541810532844,11.105730124789215,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,6200.0,42922_van_1
32,17.180728930250474,1.5478431912190656,0.604367238213563,8.067315043390694,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,6400.0,42922_van_1
33,19.7187774077772,-0.6598383506222083,-3.0699124260887176,7.988204865298349,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,6600.0,42922_van_1
34,17.791328094085575,-0.8836380138876767,-2.7853993730958138,6.851996524273188,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,6800.0,42922_van_1
35,21.04980585282224,1.8989988735656904,-2.000284951268279,7.903200696802299,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,7000.0,42922_van_1
36,21.50476889569144,4.576228445331373,-2.1115050070841725,9.794520294132637,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,7200.0,42922_van_1
37,20.16374461937821,0.575887596904686,-2.457398472294802,5.421015969667141,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,7400.0,42922_van_1
38,18.4343079574348,4.913588295840542,-0.599850784441648,7.175256664276003,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,7600.0,42922_van_1
39,20.70874309131937,2.781045969473661,-1.4569928066352809,6.534294737735853,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,7800.0,42922_van_1
40,16.190059151017113,3.9979187477749116,-0.7705684263530563,4.389096964862776,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,8000.0,42922_van_1
41,18.998705077082782,2.2118596243155504,-4.867234135473342,4.84005405565686,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,8200.0,42922_van_1
42,14.004472920211413,1.9650964965744508,-3.186878214462541,4.689610693872385,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,8400.0,42922_van_1
43,16.144725412388947,0.6783100469211214,-2.9902346194039624,4.4485037917275925,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,8600.0,42922_van_1
44,16.54850581443993,0.6665548309392968,-1.4861024290099736,7.843414492183855,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,8800.0,42922_van_1
45,19.959331926153162,0.12943103896844005,-2.3105156867974843,5.466212839340749,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,9000.0,42922_van_1
46,19.57301683796578,-0.731502839146092,-5.71754458008179,3.979151559554561,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,9200.0,42922_van_1
47,19.51636504519468,0.018535569366593063,-0.014109727537457688,4.370528848597231,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,9400.0,42922_van_1
48,17.92965711129388,0.9329673254790168,-2.8675138453272195,4.229931358677301,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,9600.0,42922_van_1
49,20.49948759374827,2.131933861598206,-0.873608511983997,6.508123509894046,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,9800.0,42922_van_1
50,16.708830424836425,5.365896165414921,-2.079640718199756,9.151988561153564,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,10000.0,42922_van_1
51,18.01465284388987,0.8019219071113269,-4.462160369117321,3.412288991203657,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,10200.0,42922_van_1
52,23.104512169388038,1.397353632626562,-3.709204601164073,5.210538452062095,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,10400.0,42922_van_1
53,23.255095208691607,0.3032922683601633,-4.2274792341627805,3.145337252202277,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,10600.0,42922_van_1
54,22.49912706864964,1.2414764437065358,-3.39293114114509,7.699225193034352,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,10800.0,42922_van_1
55,21.55236618748627,1.7871404423250745,-2.188509961990108,6.655773852284459,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,11000.0,42922_van_1
56,18.992521880130624,-0.47540985421379345,-3.9076996824511663,4.1099885665408,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,11200.0,42922_van_1
57,24.459206606056213,-1.6407256084597541,-3.704016303596362,5.256383018330938,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,11400.0,42922_van_1
58,20.453800193040344,2.6922860648873823,-2.5864373269547962,8.591236611042394,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,11600.0,42922_van_1
59,17.854207915856463,3.6879179670367757,-2.566806155329013,6.779098779146837,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,11800.0,42922_van_1
60,17.997158144496776,0.44167921661538007,-3.152799892419796,6.899537046908948,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,12000.0,42922_van_1
61,13.384023323387717,4.079966718280417,-5.2106498341845775,6.33739128865974,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,12200.0,42922_van_1
62,13.402321294016337,6.17599565908153,-1.0842024345138965,7.21334818374023,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,12400.0,42922_van_1
63,17.605823742924024,1.0114718164682417,-2.1106937090100626,6.743408871937513,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,12600.0,42922_van_1
64,20.633623279801878,4.240182067261453,-3.329193678633228,7.274802806663465,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,12800.0,42922_van_1
65,20.885118718228785,1.9239119384467067,-6.557448963329908,6.101222793395876,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,13000.0,42922_van_1
66,18.101292452443413,4.141503847137781,-2.34603269751429,10.216844029837517,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,13200.0,42922_van_1
67,14.795818730279082,5.73006996696076,-2.0688324834177982,9.271565459112455,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,13400.0,42922_van_1
68,13.7012927551373,-1.241562169968568,0.150038855733933,3.664255845350505,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,13600.0,42922_van_1
69,14.119524787256339,4.3149693232761415,0.7456506212907692,7.038392722442967,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,13800.0,42922_van_1
70,16.2159255123671,0.8371486893049916,-2.4427939985799525,4.864357112033463,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,14000.0,42922_van_1
71,14.151390175350102,1.6118175006597728,-2.6046988027259164,7.302365046290162,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,14200.0,42922_van_1
72,17.564741805595094,5.366008344161594,-0.25435125177226214,9.611995411665928,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,14400.0,42922_van_1
73,11.99882549570042,4.798193883214811,-2.017765664615214,6.174826207732201,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,14600.0,42922_van_1
74,13.526879120235678,4.696061042272321,-2.5871896972813393,6.030564961694679,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,14800.0,42922_van_1
75,16.069817205715555,3.9865654922677587,-4.012187346450709,2.4046239822643574,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,15000.0,42922_van_1
76,13.527043567848862,4.945955919527739,-1.1710220749276692,3.29931548727911,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,15200.0,42922_van_1
77,15.008893021149708,0.4833742906493527,-2.1556781581253595,3.106754985783329,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,15400.0,42922_van_1
78,17.474138207970444,0.43361226326845265,-5.433483003202062,1.1989630209132678,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,15600.0,42922_van_1
79,17.129647405794305,3.0010119812225478,-2.58972296661274,5.100101035996144,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,15800.0,42922_van_1
80,19.397959554500904,3.2425185179653253,-4.5030477667936255,7.389396308312633,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,16000.0,42922_van_1
81,19.32128073237337,3.988858788588423,-4.560026684165003,8.780092836906501,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,16200.0,42922_van_1
82,19.264220376948202,0.5950397301880688,-6.444606833820705,7.370938346850838,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,16400.0,42922_van_1
83,16.559499545324144,0.19084430501291658,-2.871654500939358,6.989739573717208,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,16600.0,42922_van_1
84,16.310411861168312,-0.39303473417113177,-6.537179738197348,2.8163769894709465,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,16800.0,42922_van_1
85,15.48947589389097,2.0061988662786603,-5.25648850592096,9.369672633961374,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,17000.0,42922_van_1
86,15.758890741135838,1.0526402894143678,0.5290102036305669,4.695566345504988,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,17200.0,42922_van_1
87,12.911740045546377,3.146753365334013,-1.469365158030568,7.499517642255307,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,17400.0,42922_van_1
88,23.96520046365115,1.986514123021238,-2.4877606622923554,6.469450384186769,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,17600.0,42922_van_1
89,22.61059005197718,3.6913026380162965,-3.948303225766024,5.700056211627113,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,17800.0,42922_van_1
90,19.11908049093194,6.302836214005541,-2.9053833075583695,5.221470500303118,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,18000.0,42922_van_1
91,20.52172851962185,6.622400131221317,0.192716058533846,6.035326642172776,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,18200.0,42922_van_1
92,21.185264274743133,4.1217324986296795,-0.46205617537061594,8.204050026698393,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,18400.0,42922_van_1
93,17.67666005853029,4.168966825773679,-2.679402135775816,3.785888329393216,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,18600.0,42922_van_1
94,23.095723653272646,0.6334287487945258,-7.5182104675265355,0.1740418981209009,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,18800.0,42922_van_1
95,18.719557165858145,2.137607083428606,-2.7880646857757743,3.941687197892575,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,19000.0,42922_van_1
96,21.44379649674806,0.06673105956326651,-2.525777498700422,4.776016466111029,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,19200.0,42922_van_1
97,16.85902622870704,0.5939960754853063,-4.517162081486779,1.9727044578914488,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,19400.0,42922_van_1
98,16.557864792109843,6.185499787085853,-1.0242981985854467,7.059926703617376,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,19600.0,42922_van_1
99,20.236869518358613,2.8275200812097228,-1.2579527412050333,5.614537193128461,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,19800.0,42922_van_1
100,16.5942039295348,5.399279166202302,3.2937146008954414,8.119338986673663,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,20000.0,42922_van_1
101,22.48492248392295,2.651585840406666,-1.009279053579126,9.105898521232387,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,20200.0,42922_van_1
102,18.158536334244587,5.522924333106944,-3.9569853964173114,6.437094200593321,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,20400.0,42922_van_1
103,23.814057160674153,1.9962954390782128,-5.919532333388739,7.505168206548512,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,20600.0,42922_van_1
104,22.209562832680675,3.2178553756469315,-2.8517130289288173,6.058072775130377,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,20800.0,42922_van_1
105,26.51889247665307,1.7389538858940345,-3.6028633236465515,7.808076823287089,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,21000.0,42922_van_1
106,21.70479293078276,0.2878323693658126,-3.4548538195494256,5.919016730496242,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,21200.0,42922_van_1
107,22.92018356877885,3.338994043494047,-2.031769329727052,7.858902295476024,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,21400.0,42922_van_1
108,19.862000680640307,1.697943998251449,-1.844495518505347,6.326775311149236,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,21600.0,42922_van_1
109,20.26468990401538,4.970521927967855,-0.7079874825854985,7.831387078651356,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,21800.0,42922_van_1
110,20.955667510413484,4.517355039091387,-1.0068037611718355,6.836970461069387,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,22000.0,42922_van_1
111,16.960587002213234,3.634689709018347,1.740976529257764,6.711502521041669,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,22200.0,42922_van_1
112,16.78544196097134,5.676615800680517,1.77955543946553,8.499019275141674,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,22400.0,42922_van_1
113,22.287085290846857,4.919255058140364,-2.5847160932968336,4.723376331396715,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,22600.0,42922_van_1
114,24.532080626428716,0.9494105814914824,-2.6190711929714827,6.219964245439271,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,22800.0,42922_van_1
115,19.27841198418858,1.4643526175139223,1.7352292310667639,7.09506598395338,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,23000.0,42922_van_1
116,23.24634501424992,2.8036971539835407,-2.959328207289551,6.617661369691957,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,23200.0,42922_van_1
117,22.2136648519584,4.335528438186234,-3.1025931768764505,2.1566884299148916,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,23400.0,42922_van_1
118,20.99636839362583,3.0496192299534735,1.033756600754188,5.836294969853205,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,23600.0,42922_van_1
119,21.997797954381817,3.8218677013868625,0.6993889225174252,5.839064388375211,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,23800.0,42922_van_1
120,19.925148793618103,4.273342764169522,-0.48496915781395616,3.726953831087735,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,24000.0,42922_van_1
121,16.265543942173945,6.030194427136047,2.1551718268575124,5.213567453954292,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,24200.0,42922_van_1
122,22.764250379130598,4.626468546261254,-0.57785066823273,4.763010392818545,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,24400.0,42922_van_1
123,20.273624968540865,6.651547176548541,0.15302552559227786,8.940849413496776,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,24600.0,42922_van_1
124,18.820284360215012,1.2225773801408575,-2.404778372370986,3.252443408792265,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,24800.0,42922_van_1
125,21.144908104190655,3.558918921225306,-0.4607262335388607,6.741467953533299,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,25000.0,42922_van_1
126,21.569139016612656,2.0677667277312923,-1.6538178596662803,4.61654713716475,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,25200.0,42922_van_1
127,20.166047839346128,6.95968723283413,3.056815488720306,2.9489944662903165,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,25400.0,42922_van_1
128,22.519407666119903,4.797957172856839,-1.7915804168179992,2.5847257926013993,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,25600.0,42922_van_1
129,26.154975761725794,4.204155238186179,-1.5918727521919613,5.871206405740241,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,25800.0,42922_van_1
130,25.92578740424685,8.806197092243922,4.376921822871553,3.325590136414704,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,26000.0,42922_van_1
131,23.409302986695145,6.296688678289587,-0.43873091610904336,4.145422917848439,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,26200.0,42922_van_1
132,20.813546925730197,9.319729512426727,2.1191729207076024,3.0195666245655914,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,26400.0,42922_van_1
133,23.33628024052357,7.265160832757954,1.1446315579113753,6.8323890953718625,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,26600.0,42922_van_1
134,23.994844636330633,2.9795642405153013,2.9892805468684682,3.909331178723298,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,26800.0,42922_van_1
135,23.832055070834613,4.447545206561588,1.511612089285194,2.8264502748275633,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,27000.0,42922_van_1
136,25.56424977287595,5.837191383862263,1.1049837344617952,7.26324106701553,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,27200.0,42922_van_1
137,25.56745731197957,2.9667829199941838,2.327680216798992,1.920136893930814,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,27400.0,42922_van_1
138,23.417491390202823,6.895173226908893,1.492756554098983,4.837840069285314,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,27600.0,42922_van_1
139,22.786817043638614,5.056380117644796,2.320971230037067,2.594695707425373,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,27800.0,42922_van_1
140,22.279430067339224,7.929902510860001,1.6556038829135906,5.46560087732983,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,28000.0,42922_van_1
141,27.008310905846617,6.569015338868856,-1.2603092360808206,6.4864915514249395,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,28200.0,42922_van_1
142,24.371527511360195,5.421894045930322,-1.8086398287048786,4.736759172021832,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,28400.0,42922_van_1
143,23.346071816804486,4.128248798570941,-0.5585077383812918,0.7745657349564321,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,28600.0,42922_van_1
144,21.465733483210077,6.264204739434787,-0.13792970201804342,3.0866076207339046,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,28800.0,42922_van_1
145,20.7299362700622,5.353759536876454,5.362907156653603,8.401834726618894,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,29000.0,42922_van_1
146,22.751020588567584,5.91517036592972,0.34606793760645804,6.922394849955682,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,29200.0,42922_van_1
147,22.58862898085133,2.3004972944789794,-0.5984262042796757,5.2830147996121175,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,29400.0,42922_van_1
148,21.42736085061787,5.220383287562183,-2.0757777949837335,4.776338738256754,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,29600.0,42922_van_1
149,23.80145935593969,4.7000500014896796,-0.046167659159046276,8.327363032950917,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,29800.0,42922_van_1
150,21.527015818467234,5.177304501761406,-1.7236163007578393,4.502682047510509,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,30000.0,42922_van_1
151,24.416953316246417,4.115244922567839,-2.5291746397071946,3.145869240432467,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,30200.0,42922_van_1
152,22.89797183269231,4.4121343819153305,1.7450489628897017,3.5540681454335243,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,30400.0,42922_van_1
153,22.19620736784065,2.9485946446073834,0.07589593694030075,3.623189442911527,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,30600.0,42922_van_1
154,26.68455268366632,2.1433534795943165,-0.6824439235193186,2.90141871243544,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,30800.0,42922_van_1
155,25.292488022717173,3.711805431212413,-1.5834932495766365,-0.25546449731466514,0,../../../data/raw/OX2R_42922_van_1_bp_protein_all.xtc,31000.0,42922_van_1
